cntr_id,nuts_id,nuts_name,pop_2003,pop_obj1,pop_obj1_ph,pop_obj1_spec_pgm,pop_obj2,pop_obj2_ph,pop_obj2_ph_partly
IT,ITE12,Lucca,375.428,0,0,0,33.571,33.042,24.929
IT,ITE13,Pistoia,272.805,0,0,0,17.213,46.706,105.866
IT,ITE14,Firenze,946.917,0,0,0,26.211,177.863,27.832
IT,ITE15,Prato,232.3,0,0,0,0,232.3,0
IT,ITE16,Livorno,328.215,0,0,0,252.97,0,73.506
IT,ITE17,Pisa,388.806,0,0,0,20.361,271.907,96.537
IT,ITE18,Arezzo,328.148,0,0,0,0,78.891,136.604
IT,ITE19,Siena,256.546,0,0,0,133.184,14.153,0
IT,ITE1A,Grosseto,213.918,0,0,0,169.863,0,44.055
IT,ITE21,Perugia,617.852,0,0,0,282.31,75.951,259.591
IT,ITE22,Terni,223.265,0,0,0,163.689,0,58.743
IT,ITE31,Pesaro e Urbino,358.167,0,0,0,95.936,46.116,10.785
IT,ITE32,Ancona,454.893,0,0,0,63.917,114.147,25.716
IT,ITE33,Macerata,307.287,0,0,0,99.655,29.392,8.762
IT,ITE34,Ascoli Piceno,374.368,0,0,0,103.527,30.027,28.859
IT,ITE41,Viterbo,293.428,0,0,0,192.274,31.265,2.168
IT,ITE42,Rieti,150.165,0,0,0,37.392,19.243,44.883
IT,ITE43,Roma,3740.835,0,0,0,328.648,230.954,2688.157
IT,ITE44,Latina,504.776,0,0,0,240.671,42.138,122.32
IT,ITE45,Frosinone,486.273,0,0,0,302.453,153.827,29.992
IT,ITF11,L'Aquila,300.169,0,0,0,264.462,0,0
IT,ITF12,Teramo,291.339,0,0,0,75.49,0,0
IT,ITF13,Pescara,304.354,0,0,0,107.915,0,0
IT,ITF14,Chieti,383.728,0,0,0,167.935,0,0
IT,ITF21,Isernia,89.993,0,89.993,0,0,0,0
IT,ITF22,Campobasso,231.38,0,231.38,0,0,0,0
IT,ITF31,Caserta,861.738,861.738,0,0,0,0,0
IT,ITF32,Benevento,287.087,287.087,0,0,0,0,0
IT,ITF33,Napoli,3080.556,3080.556,0,0,0,0,0
IT,ITF34,Avellino,434.083,434.083,0,0,0,0,0
IT,ITF35,Salerno,1079.267,1079.267,0,0,0,0,0
IT,ITF41,Foggia,688.453,688.453,0,0,0,0,0
IT,ITF42,Bari,1567.907,1567.907,0,0,0,0,0
IT,ITF43,Taranto,579.542,579.542,0,0,0,0,0
IT,ITF44,Brindisi,400.772,400.772,0,0,0,0,0
IT,ITF45,Lecce,795.805,795.805,0,0,0,0,0
IT,ITF51,Potenza,392.734,392.734,0,0,0,0,0
IT,ITF52,Matera,204.177,204.177,0,0,0,0,0
IT,ITF61,Cosenza,733.609,733.609,0,0,0,0,0
IT,ITF62,Crotone,172.938,172.938,0,0,0,0,0
IT,ITF63,Catanzaro,368.913,368.913,0,0,0,0,0
IT,ITF64,Vibo Valentia,169.93,169.93,0,0,0,0,0
IT,ITF65,Reggio di Calabria,563.977,563.977,0,0,0,0,0
IT,ITG11,Trapani,427.22,427.22,0,0,0,0,0
IT,ITG12,Palermo,1237.686,1237.686,0,0,0,0,0
IT,ITG13,Messina,659.219,659.219,0,0,0,0,0
IT,ITG14,Agrigento,453.426,453.426,0,0,0,0,0
IT,ITG15,Caltanissetta,274.038,274.038,0,0,0,0,0
IT,ITG16,Enna,175.912,175.912,0,0,0,0,0
IT,ITG17,Catania,1062.736,1062.736,0,0,0,0,0
IT,ITG18,Ragusa,300.521,300.521,0,0,0,0,0
IT,ITG19,Siracusa,396.94,396.94,0,0,0,0,0
IT,ITG21,Sassari,458.929,458.929,0,0,0,0,0
IT,ITG22,Nuoro,264.245,264.245,0,0,0,0,0
IT,ITG23,Oristano,153.259,153.259,0,0,0,0,0
IT,ITG24,Cagliari,763.937,763.937,0,0,0,0,0
CY,CY000,Kypros / Kıbrıs,722.8,0,0,0,223.395,0,0
LV,LV003,Kurzeme,314.453,314.453,0,0,0,0,0
LV,LV005,Latgale,371.993,371.993,0,0,0,0,0
LV,LV006,Rīga,737.255,737.255,0,0,0,0,0
LV,LV007,Pierīga,361.093,361.093,0,0,0,0,0
LV,LV008,Vidzeme,249.941,249.941,0,0,0,0,0
LV,LV009,Zemgale,290.665,290.665,0,0,0,0,0
LT,LT001,Alytaus,185.563,185.563,0,0,0,0,0
LT,LT002,Kauno,693.753,693.753,0,0,0,0,0
LT,LT003,Klaipedos,383.575,383.575,0,0,0,0,0
LT,LT004,Marijampoles,187.161,187.161,0,0,0,0,0
LT,LT005,Panevežio,296.323,296.323,0,0,0,0,0
LT,LT006,Šiauliu,365.599,365.599,0,0,0,0,0
LT,LT007,Taurages,133.093,133.093,0,0,0,0,0
LT,LT008,Telšiu,178.628,178.628,0,0,0,0,0
LT,LT009,Utenos,182.111,182.111,0,0,0,0,0
LT,LT00A,Vilniaus,848.195,848.195,0,0,0,0,0
LU,LU000,Luxembourg (Grand-Duché),450,0,0,0,126.931,76.805,0
HU,HU101,Budapest,1712.326,1712.326,0,0,0,0,0
HU,HU102,Pest,1114.904,1114.904,0,0,0,0,0
HU,HU211,Fejér,428.494,428.494,0,0,0,0,0
HU,HU212,Komárom-Esztergom,315.701,315.701,0,0,0,0,0
HU,HU213,Veszprém,369.133,369.133,0,0,0,0,0
HU,HU221,Györ-Moson-Sopron,439.592,439.592,0,0,0,0,0
HU,HU222,Vas,266.886,266.886,0,0,0,0,0
HU,HU223,Zala,297.279,297.279,0,0,0,0,0
HU,HU231,Baranya,403.485,403.485,0,0,0,0,0
HU,HU232,Somogy,334.883,334.883,0,0,0,0,0
HU,HU233,Tolna,248.143,248.143,0,0,0,0,0
HU,HU311,Borsod-Abaúj-Zemplén,741.314,741.314,0,0,0,0,0
HU,HU312,Heves,324.399,324.399,0,0,0,0,0
HU,HU313,Nógrád,218.788,218.788,0,0,0,0,0
HU,HU321,Hajdú-Bihar,551.051,551.051,0,0,0,0,0
HU,HU322,Jász-Nagykun-Szolnok,414.661,414.661,0,0,0,0,0
HU,HU323,Szabolcs-Szatmár-Bereg,584.879,584.879,0,0,0,0,0
HU,HU331,Bács-Kiskun,542.85,542.85,0,0,0,0,0
HU,HU332,Békés,394.488,394.488,0,0,0,0,0
HU,HU333,Csongrád,426.301,426.301,0,0,0,0,0
MT,MT001,Malta,367.036,367.036,0,0,0,0,0
MT,MT002,Gozo and Comino/Ghawdex u Kemmuna,31.434,31.434,0,0,0,0,0
NL,NL111,Oost-Groningen,154.601,0,0,0,144.737,9.618,0
NL,NL112,Delfzijl en omgeving,52.431,0,0,0,29.795,22.636,0
NL,NL113,Overig Groningen,366.578,0,0,0,235.826,84.618,0
NL,NL121,Noord-Friesland,330.643,0,0,0,159.734,53.824,0
NL,NL122,Zuidwest-Friesland,104.896,0,0,0,60.878,43.701,0
NL,NL123,Zuidoost-Friesland,205.297,0,0,0,178.168,0,0
NL,NL131,Noord-Drenthe,183.936,0,0,0,94.756,0,0
NL,NL132,Zuidoost-Drenthe,170.766,0,0,0,137.943,17.452,15.035
NL,NL133,Zuidwest-Drenthe,127.065,0,0,0,89.816,36.521,0
NL,NL211,Noord-Overijssel,340.723,0,0,0,0,78.989,34.887
NL,NL212,Zuidwest-Overijssel,147.686,0,0,0,42.067,0,0
NL,NL213,Twente,614.531,0,0,0,124.344,251.69,164.234
NL,NL221,Veluwe,641.015,0,0,0,41.754,0,0
NL,NL222,Achterhoek,385.168,0,0,0,145.669,0,0
NL,NL223,Arnhem/Nijmegen,706.603,0,0,0,104.029,209.527,191.13
NL,NL224,Zuidwest-Gelderland,230.611,0,0,0,0,0,0
NL,NL230,Flevoland,355.742,0,355.742,0,0,0,0
NL,NL310,Utrecht,1157.074,0,0,0,108.463,0,0
NL,NL321,Kop van Noord-Holland,362.703,0,0,0,0,0,0
NL,NL322,Alkmaar en omgeving,224.603,0,0,0,0,0,0
NL,NL323,IJmond,187.704,0,0,0,0,0,0
NL,NL324,Agglomeratie Haarlem,217.558,0,0,0,0,0,0
NL,NL325,Zaanstreek,155.235,0,0,0,0,0,0
NL,NL326,Groot-Amsterdam,1189.642,0,0,0,125.142,0,0
NL,NL327,Het Gooi en Vechtstreek,242.384,0,0,0,0,0,0
NL,NL331,Agglomeratie Leiden en Bollenstreek,388.302,0,0,0,0,0,0
NL,NL332,Agglomeratie 's-Gravenhage,763.782,0,0,0,104.884,0,0
NL,NL333,Delft en Westland,210.54,0,0,0,0,0,0
NL,NL334,Oost-Zuid-Holland,322.547,0,0,0,0,0,0
NL,NL335,Groot-Rijnmond,1360.69,0,0,0,125.566,0,0
NL,NL336,Zuidoost-Zuid-Holland,399.613,0,0,0,0,0,0
NL,NL341,Zeeuwsch-Vlaanderen,108.047,0,0,0,0,63.807,0
NL,NL342,Overig Zeeland,270.589,0,0,0,0,0,0
NL,NL411,West-Noord-Brabant,603.824,0,0,0,0,0,0
NL,NL412,Midden-Noord-Brabant,449.038,0,0,0,0,0,12.255
NL,NL413,Noordoost-Noord-Brabant,626.521,0,0,0,204.881,0,0
NL,NL414,Zuidoost-Noord-Brabant,723.871,0,0,0,53.518,470.587,167.737
NL,NL421,Noord-Limburg,277.818,0,0,0,68.397,12.752,29.02
NL,NL422,Midden-Limburg,233.901,0,0,0,7.019,0,31.581
NL,NL423,Zuid-Limburg,628.733,0,0,0,47.96,380.176,0
AT,AT111,Mittelburgenland,37.51,37.51,0,0,0,0,0
AT,AT112,Nordburgenland,141.624,141.624,0,0,0,0,0
AT,AT113,Südburgenland,97.337,97.337,0,0,0,0,0
AT,AT121,Mostviertel-Eisenwurzen,237.847,0,0,0,91.254,123.642,6.869
AT,AT122,Niederösterreich-Süd,247.656,0,0,0,71.023,96.333,41.668
AT,AT123,Sankt Pölten,143.447,0,0,0,6.681,5.02,0
AT,AT124,Waldviertel,222.606,0,0,0,196.207,10.317,2.57
AT,AT125,Weinviertel,123.049,0,0,0,108.302,0,14.708
AT,AT126,Wiener Umland/Nordteil,281.026,0,0,0,24.51,0,0
AT,AT127,Wiener Umland/Südteil,297.044,0,0,0,0,0,0
AT,AT130,Wien,1590.554,0,0,0,59.913,0,0
AT,AT211,Klagenfurt-Villach,269.964,0,0,0,32.619,14.552,0
AT,AT212,Oberkärnten,131.346,0,0,0,92.578,38.768,0
AT,AT213,Unterkärnten,157.875,0,0,0,127.973,29.902,0
AT,AT221,Graz,368.18,0,0,0,0,0,0
AT,AT222,Liezen,81.716,0,0,0,48.557,33.136,0
AT,AT223,Östliche Obersteiermark,173.633,0,0,0,143.901,14.94,14.467
AT,AT224,Oststeiermark,268.303,0,0,0,200.784,65.829,0
AT,AT225,West- und Südsteiermark,190.591,0,0,0,169.848,20.743,0
AT,AT226,Westliche Obersteiermark,108.122,0,0,0,83.792,24.005,0
AT,AT311,Innviertel,273.087,0,0,0,108.819,124.724,10.933
AT,AT312,Linz-Wels,531.075,0,0,0,0,33.625,0
AT,AT313,Mühlviertel,202.621,0,0,0,157.368,19.612,0
AT,AT314,Steyr-Kirchdorf,152.56,0,0,0,41.112,73,18.946
AT,AT315,Traunviertel,226.996,0,0,0,0,53.615,0
AT,AT321,Lungau,21.268,0,0,0,21.243,0,0
AT,AT322,Pinzgau-Pongau,163.504,0,0,0,23.878,42.819,0
AT,AT323,Salzburg und Umgebung,336.726,0,0,0,0,8.876,0
AT,AT331,Außerfern,31.829,0,0,0,5.511,19.609,0
AT,AT332,Innsbruck,271.618,0,0,0,2.175,14.363,0
AT,AT333,Osttirol,50.343,0,0,0,40.323,0,10.02
AT,AT334,Tiroler Oberland,98.372,0,0,0,82.824,12.77,2.778
AT,AT335,Tiroler Unterland,231.713,0,0,0,0,19.19,0
AT,AT341,Bludenz-Bregenzer Wald,87.909,0,0,0,39.88,0,0
AT,AT342,Rheintal-Bodenseegebiet,268.704,0,0,0,14.292,77.042,0
PL,PL111,Łódzki,940.431,940.431,0,0,0,0,0
PL,PL112,Piotrkowsko-skierniewicki,879.219,879.219,0,0,0,0,0
PL,PL113,Miasto Łódź,781.936,781.936,0,0,0,0,0
PL,PL121,Ciechanowsko-płocki,629.932,629.932,0,0,0,0,0
PL,PL122,Ostrołęcko-siedlecki,754.958,754.958,0,0,0,0,0
PL,PL124,Radomski,735.816,735.816,0,0,0,0,0
PL,PL126,Warszawski,1321.669,1321.669,0,0,0,0,0
PL,PL127,Miasto Warszawa,1688.454,1688.454,0,0,0,0,0
PL,PL211,Krakowsko-tarnowski,1388.023,1388.023,0,0,0,0,0
PL,PL212,Nowosądecki,1098.822,1098.822,0,0,0,0,0
PL,PL213,Miasto Kraków,757.426,757.426,0,0,0,0,0
PL,PL224,Częstochowski,540.815,540.815,0,0,0,0,0
PL,PL225,Bielsko-bialski,643.948,643.948,0,0,0,0,0
PL,PL226,Centralny śląski,2893.11,2893.11,0,0,0,0,0
PL,PL227,Rybnicko-jastrzębski,644.202,644.202,0,0,0,0,0
PL,PL311,Bialskopodlaski,313.211,313.211,0,0,0,0,0
PL,PL312,Chełmsko-zamojski,664.151,664.151,0,0,0,0,0
PL,PL313,Lubelski,1216.171,1216.171,0,0,0,0,0
PL,PL321,Rzeszowsko-tarnobrzeski,1155.325,1155.325,0,0,0,0,0
PL,PL322,Krośnieńsko-przemyski,945.298,945.298,0,0,0,0,0
PL,PL330,Świętokrzyski,1293.418,1293.418,0,0,0,0,0
PL,PL341,Białostocko-suwalski,894.814,894.814,0,0,0,0,0
PL,PL342,Łomżyński,311.295,311.295,0,0,0,0,0
PL,PL411,Pilski,405.269,405.269,0,0,0,0,0
PL,PL412,Poznański,1139.673,1139.673,0,0,0,0,0
PL,PL413,Kaliski,800.665,800.665,0,0,0,0,0
PL,PL414,Koniński,435.68,435.68,0,0,0,0,0
PL,PL415,Miasto Poznań,575.477,575.477,0,0,0,0,0
PL,PL421,Szczeciński,1102.784,1102.784,0,0,0,0,0
PL,PL422,Koszaliński,593.687,593.687,0,0,0,0,0
PL,PL431,Gorzowski,380.428,380.428,0,0,0,0,0
PL,PL432,Zielonogórski,627.812,627.812,0,0,0,0,0
PL,PL511,Jeleniogórsko-wałbrzyski,1329.51,1329.51,0,0,0,0,0
PL,PL512,Legnicki,499.371,499.371,0,0,0,0,0
PL,PL513,Wrocławski,433.707,433.707,0,0,0,0,0
PL,PL514,Miasto Wrocław,638.189,638.189,0,0,0,0,0
PL,PL520,Opolski,1058.073,1058.073,0,0,0,0,0
PL,PL611,Bydgoski,1013.812,1013.812,0,0,0,0,0
PL,PL612,Toruńsko-włocławski,1054.325,1054.325,0,0,0,0,0
PL,PL621,Elbląski,533.138,533.138,0,0,0,0,0
PL,PL622,Olsztyński,611.137,611.137,0,0,0,0,0
PL,PL623,Ełcki,284.034,284.034,0,0,0,0,0
PL,PL631,Slupski,477.416,477.416,0,0,0,0,0
PL,PL632,Gdański,952.453,952.453,0,0,0,0,0
PL,PL633,Gdańsk-Gdynia-Sopot,755.861,755.861,0,0,0,0,0
PT,PT111,Minho-Lima,250.444,250.444,0,0,0,0,0
PT,PT112,Cávado,399.218,399.218,0,0,0,0,0
PT,PT113,Ave,514.451,514.451,0,0,0,0,0
PT,PT114,Grande Porto,1264.358,1264.358,0,0,0,0,0
PT,PT115,Tâmega,553.91,553.91,0,0,0,0,0
PT,PT116,Entre Douro e Vouga,280.417,280.417,0,0,0,0,0
PT,PT117,Douro,218.287,218.287,0,0,0,0,0
PT,PT118,Alto Trás-os-Montes,220.777,220.777,0,0,0,0,0
PT,PT150,Algarve,401.875,401.875,0,0,0,0,0
PT,PT161,Baixo Vouga,389.941,389.941,0,0,0,0,0
PT,PT162,Baixo Mondego,337.001,337.001,0,0,0,0,0
PT,PT163,Pinhal Litoral,255.753,255.753,0,0,0,0,0
PT,PT164,Pinhal Interior Norte,137.661,137.661,0,0,0,0,0
PT,PT165,Dâo-Lafôes,287.621,287.621,0,0,0,0,0
PT,PT166,Pinhal Interior Sul,43.307,43.307,0,0,0,0,0
PT,PT167,Serra da Estrela,49.021,49.021,0,0,0,0,0
PT,PT168,Beira Interior Norte,113.454,113.454,0,0,0,0,0
PT,PT169,Beira Interior Sul,76.495,76.495,0,0,0,0,0
PT,PT16A,Cova da Beira,92.611,92.611,0,0,0,0,0
PT,PT16B,Oeste,348.674,0,348.674,0,0,0,0
PT,PT16C,Médio Tejo,229.084,0,229.084,0,0,0,0
PT,PT171,Grande Lisboa,1985.858,0,1985.858,0,0,0,0
PT,PT172,Península de Setúbal,741.569,0,741.569,0,0,0,0
PT,PT181,Alentejo Litoral,97.899,97.899,0,0,0,0,0
PT,PT182,Alto Alentejo,122.838,122.838,0,0,0,0,0
PT,PT183,Alentejo Central,170.948,170.948,0,0,0,0,0
PT,PT184,Baixo Alentejo,131.296,131.296,0,0,0,0,0
PT,PT185,Leziria do Tejo,244.786,0,244.786,0,0,0,0
PT,PT200,Região Autónoma dos Açores,239.396,239.396,0,0,0,0,0
PT,PT300,Região Autónoma da Madeira,242.132,242.132,0,0,0,0,0
SI,SI001,Pomurska,123.346,123.346,0,0,0,0,0
SI,SI002,Podravska,319.703,319.703,0,0,0,0,0
SI,SI003,Koroška,73.901,73.901,0,0,0,0,0
SI,SI004,Savinjska,256.959,256.959,0,0,0,0,0
SI,SI005,Zasavska,45.854,45.854,0,0,0,0,0
SI,SI006,Spodnjeposavska,69.994,69.994,0,0,0,0,0
SI,SI009,Gorenjska,197.795,197.795,0,0,0,0,0
SI,SI00A,Notranjsko-kraška,50.858,50.858,0,0,0,0,0
SI,SI00B,Goriška,119.873,119.873,0,0,0,0,0
SI,SI00C,Obalno-kraška,104.813,104.813,0,0,0,0,0
SI,SI00D,Jugovzhodna Slovenija,138.784,138.784,0,0,0,0,0
SI,SI00E,Osrednjeslovenska,494.402,494.402,0,0,0,0,0
SK,SK010,Bratislavský kraj,599.762,0,0,0,172.805,0,0
SK,SK021,Trnavský kraj,551.463,551.463,0,0,0,0,0
SK,SK022,Trencianský kraj,602.83,602.83,0,0,0,0,0
SK,SK023,Nitrianský kraj,710.377,710.377,0,0,0,0,0
SK,SK031,Zilinský kraj,693.27,693.27,0,0,0,0,0
SK,SK032,Banskobystrický kraj,659.532,659.532,0,0,0,0,0
SK,SK041,Prešovský kraj,793.998,793.998,0,0,0,0,0
SK,SK042,Košický kraj,768.377,768.377,0,0,0,0,0
FI,FI131,Etelä-Savo,162.786,162.786,0,0,0,0,0
FI,FI132,Pohjois-Savo,251.665,251.665,0,0,0,0,0
FI,FI133,Pohjois-Karjala,169.426,169.426,0,0,0,0,0
FI,FI134,Kainuu,86.972,86.972,0,0,0,0,0
FI,FI181,Uusimaa,1333.588,0,0,0,2.737,9.123,0
FI,FI182,Itä-Uusimaa,91.312,0,0,0,3.018,16.998,4.747
FI,FI183,Varsinais-Suomi,451.705,0,0,0,102.345,66.984,1.091
FI,FI184,Kanta-Häme,166.267,0,0,0,166.267,0,0
FI,FI185,Päijät-Häme,198.26,0,0,0,197.702,0,0
FI,FI186,Kymenlaakso,185.887,0,0,0,86.792,28.628,0
FI,FI187,Etelä-Karjala,136.498,0,0,0,135.326,0,0
FI,FI191,Satakunta,235.096,0,0,0,201.157,30.971,0
FI,FI192,Pirkanmaa,455.647,0,0,0,113.757,71.257,0
FI,FI193,Keski-Suomi,265.579,41.726,0,0,228.081,0,0
FI,FI194,Etelä-Pohjanmaa,194.029,0,0,0,105.373,86.14,0
FI,FI195,Pohjanmaa,173.059,0,0,0,5.709,87.159,23.874
FI,FI1A1,Keski-Pohjanmaa,70.629,19.525,0,0,51.193,0,0
FI,FI1A2,Pohjois-Pohjanmaa,370.952,110.568,0,0,162.495,61.575,0
FI,FI1A3,Lappi,187.346,187.346,0,0,0,0,0
FI,FI200,Åland,26.302,0,0,0,15.751,0,0
SE,SE010,Stockholms län,1855.623,0,0,0,0,0,0
SE,SE021,Uppsala län,299.567,0,0,0,0.882,0,0
SE,SE022,Södermanlands län,259.686,0,0,0,0.049,0,0
SE,SE023,Östergötlands län,414.157,0,0,0,24.027,10.209,0
SE,SE024,Örebro län,273.667,0,0,0,91.637,0,6.037
SE,SE025,Västmanlands län,259.516,0,0,0,136.141,0,0
SE,SE041,Blekinge län,149.878,0,0,0,0.703,14.303,75.343
SE,SE044,Skåne län,1148.865,0,0,0,0.365,0,0
SE,SE061,Värmlands län,273.484,14.495,0,0,132.54,0,0
SE,SE062,Dalarnas län,276.571,35.401,0,0,237.356,0,0
SE,SE063,Gävleborgs län,276.932,20.105,0,0,219.465,0,0
SE,SE071,Västernorrlands län,244.206,45.83,0,198.376,0,0,0
SE,SE072,Jämtlands län,127.793,127.793,0,0,0,0,0
SE,SE081,Västerbottens län,255.586,65.174,0,190.412,0,0,0
SE,SE082,Norrbottens län,253.247,124.091,0,129.156,0,0,0
SE,SE091,Jönköpings län,328.307,0,0,0,86.736,0,24.044
SE,SE092,Kronobergs län,177.208,0,0,0,14.261,13.502,4.015
SE,SE093,Kalmar län,234.751,0,0,0,82.201,0,16.341
SE,SE094,Gotlands län,57.457,0,0,0,57.103,0,0
SE,SE0A1,Hallands län,279.93,0,0,0,0.004,0,0
SE,SE0A2,Västra Götalands län,1511.572,0,0,0,107.407,151.547,55.004
UK,UKC11,Hartlepool and Stockton-on-Tees,276.118,0,0,0,276.118,0,0
UK,UKC12,South Teesside,278.014,0,0,0,262.105,0,0
UK,UKC13,Darlington,98.237,0,0,0,59.059,39.163,0
UK,UKC14,Durham CC,494.443,0,0,0,338.863,155.3,0
UK,UKC21,Northumberland,309.267,0,0,0,246.991,45.131,3.088
UK,UKC22,Tyneside,800.75,0,0,0,737.497,63.235,0
UK,UKC23,Sunderland,282.993,0,0,0,272.896,10.036,0
UK,UKD11,West Cumbria,234.779,0,0,0,178.649,56.13,0
UK,UKD12,East Cumbria,255.652,0,0,0,71.048,25.795,0
UK,UKD21,Halton and Warrington,311.418,0,0,0,107.499,15.211,0
UK,UKD22,Cheshire CC,678.002,0,0,0,35.829,65.057,0
UK,UKD31,Greater Manchester South,1356.523,0,0,0,848.619,96.18,0
UK,UKD32,Greater Manchester North,1173.706,0,0,0,502.847,670.859,0
UK,UKD41,Blackburn with Darwen,139.747,0,0,0,94.066,45.681,0
UK,UKD42,Blackpool,142.389,0,0,0,70.307,0,0
UK,UKD43,Lancashire CC,1146.487,0,0,0,223.69,321.851,12
UK,UKD51,East Merseyside,326.897,326.897,0,0,0,0,0
UK,UKD52,Liverpool,442.344,442.344,0,0,0,0,0
UK,UKD53,Sefton,281.615,281.615,0,0,0,0,0
UK,UKD54,Wirral,313.686,313.686,0,0,0,0,0
UK,UKE11,"Kingston upon Hull, City of",248.153,0,0,0,248.153,0,0
UK,UKE12,East Riding of Yorkshire,321.292,0,0,0,45.378,134.191,1.455
UK,UKE13,North and North East Lincolnshire,312.48,0,0,0,149.063,162.418,0
UK,UKE21,York,183.256,0,0,0,0,0,0
UK,UKE22,North Yorkshire CC,576.277,0,0,0,228.616,11.945,31.87
UK,UKE31,"Barnsley, Doncaster and Rotherham",759.513,759.513,0,0,0,0,0
UK,UKE32,Sheffield,513.349,513.349,0,0,0,0,0
UK,UKE41,Bradford,477.571,0,0,0,233.747,0,0
UK,UKE42,Leeds,716.457,0,0,0,122.317,0,0
UK,UKE43,"Calderdale, Kirklees and Wakefield",903.057,0,0,0,507.982,104.647,17.486
UK,UKF11,Derby,233.041,0,0,0,55.144,0,0
UK,UKF12,East Derbyshire,269.654,0,0,0,123.666,102.744,0
UK,UKF13,South and West Derbyshire,472.804,0,0,0,19.73,19.25,5.197
UK,UKF14,Nottingham,273.423,0,0,0,260.426,12.964,0
UK,UKF15,North Nottinghamshire,429.081,0,0,0,190.623,59.096,0
UK,UKF16,South Nottinghamshire,326.394,0,0,0,13.072,0,0
UK,UKF21,Leicester,284.042,0,0,0,105.889,0,0
UK,UKF22,Leicestershire CC and Rutland,654.949,0,0,0,0,0,0
UK,UKF23,Northamptonshire,642.351,0,0,0,0,0,0
UK,UKF30,Lincolnshire,665.015,0,0,0,351.241,73.933,0
UK,UKG11,"Herefordshire, County of",176.826,0,0,0,139.379,0,0
UK,UKG12,Worcestershire,548.945,0,0,0,21.178,0,0
UK,UKG13,Warwickshire,519.205,0,0,0,62.022,62.341,6.221
UK,UKG21,Telford and Wrekin,160.354,0,0,0,0,55.695,5.549
UK,UKG22,Shropshire CC,286.635,0,0,0,85.442,43.85,17.609
UK,UKG23,Stoke-on-Trent,238.2,0,0,0,161.515,0,0
UK,UKG24,Staffordshire CC,810.614,0,0,0,109.66,265.178,9.881
UK,UKG31,Birmingham,991.367,0,0,0,849.937,141.392,0
UK,UKG32,Solihull,200.219,0,0,0,42.715,69.695,0
UK,UKG33,Coventry,304.482,0,0,0,192.425,112.057,0
UK,UKG34,Dudley and Sandwell,589.832,0,0,0,344.296,245.463,0
UK,UKG35,Walsall and Wolverhampton,491.486,0,0,0,396.582,83.187,0
UK,UKH11,Peterborough,158.549,0,0,0,0,0,0
UK,UKH12,Cambridgeshire CC,570.028,0,0,0,0,69.379,0
UK,UKH13,Norfolk,810.036,0,0,0,178.166,49.175,0
UK,UKH14,Suffolk,677.697,0,0,0,83.176,34.274,2.002
UK,UKH21,Luton,184.903,0,0,0,144.153,0,0
UK,UKH22,Bedfordshire CC,388.417,0,0,0,0,0,0
UK,UKH23,Hertfordshire,1039.827,0,0,0,0,0,0
UK,UKH31,Southend-on-Sea,160.093,0,0,0,64.855,0,0
UK,UKH32,Thurrock,145.149,0,0,0,0,0,0
UK,UKH33,Essex CC,1323.831,0,0,0,0,0,0
UK,UKI11,Inner London - West,1065.628,0,0,0,20.545,0,0
UK,UKI12,Inner London - East,1841.662,0,0,0,621.847,20.879,0
UK,UKI21,Outer London - East and North East,1579.358,0,0,0,215.93,19.811,8.921
UK,UKI22,Outer London - South,1156.369,0,0,0,0,0,0
UK,UKI23,Outer London - West and North West,1749.198,0,0,0,42.194,0,0
UK,UKJ11,Berkshire,803.559,0,0,0,0,0,0
UK,UKJ12,Milton Keynes,215.524,0,0,0,0,0,0
UK,UKJ13,Buckinghamshire CC,477.992,0,0,0,0,0,0
UK,UKJ14,Oxfordshire,614.824,0,0,0,0,0,0
UK,UKJ21,Brighton and Hove,251.205,0,0,0,0,0,0
UK,UKJ22,East Sussex CC,495.702,0,0,0,34.627,0,0
UK,UKJ23,Surrey,1064.143,0,0,0,0,0,0
UK,UKJ24,West Sussex,758.632,0,0,0,0,0,0
UK,UKJ31,Portsmouth,188.53,0,0,0,0,0,0
UK,UKJ32,Southampton,220.873,0,0,0,0,0,0
UK,UKJ33,Hampshire CC,1249.722,0,0,0,0,0,0
UK,UKJ34,Isle of Wight,136.32,0,0,0,0,0,0
UK,UKJ41,Medway,250.868,0,0,0,0,0,0
UK,UKJ42,Kent CC,1348.797,0,0,0,56.187,77.362,0
UK,UKK11,"Bristol, City of",391.564,0,0,0,61.341,0,0
UK,UKK12,"North and North East Somerset, South",609.045,0,0,0,0,0,0
UK,UKK13,Gloucestershire,568.753,0,0,0,0,0,0
UK,UKK14,Swindon,181.213,0,0,0,0,0,0
UK,UKK15,Wiltshire CC,440.518,0,0,0,0,0,0
UK,UKK21,Bournemouth and Poole,301.059,0,0,0,0,0,0
UK,UKK22,Dorset CC,397.662,0,0,0,0,0,0
UK,UKK23,Somerset,507.469,0,0,0,9.777,19.378,1.21
UK,UKK30,Cornwall and Isles of Scilly,513.025,513.025,0,0,0,0,0
UK,UKK41,Plymouth,242.132,0,0,0,163.851,64.847,0
UK,UKK42,Torbay,131.346,0,0,0,53.432,12.575,11.302
UK,UKK43,Devon CC,716.053,0,0,0,306.113,0,12.09
UK,UKL11,Isle of Anglesey,68.352,68.352,0,0,0,0,0
UK,UKL12,Gwynedd,117.537,117.537,0,0,0,0,0
