DATAFLOW,LAST UPDATE,freq,unit,sex,age,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:DEMO_R_D2JAN(1.0),13/03/25 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,"UKG1:Herefordshire, Worcestershire and Warwickshire (NUTS 2021)",2017,1338055,,
ESTAT:DEMO_R_D2JAN(1.0),13/03/25 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,"UKG1:Herefordshire, Worcestershire and Warwickshire (NUTS 2021)",2018,1344393,,
ESTAT:DEMO_R_D2JAN(1.0),13/03/25 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,"UKG1:Herefordshire, Worcestershire and Warwickshire (NUTS 2021)",2019,1352539,,
ESTAT:DEMO_R_D2JAN(1.0),13/03/25 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,UKG2:Shropshire and Staffordshire (NUTS 2021),1990,1452300,,
ESTAT:DEMO_R_D2JAN(1.0),13/03/25 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,UKG2:Shropshire and Staffordshire (NUTS 2021),1991,1458150,,
ESTAT:DEMO_R_D2JAN(1.0),13/03/25 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,UKG2:Shropshire and Staffordshire (NUTS 2021),1992,1452600,,
ESTAT:DEMO_R_D2JAN(1.0),13/03/25 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,UKG2:Shropshire and Staffordshire (NUTS 2021),1993,1455000,,
ESTAT:DEMO_R_D2JAN(1.0),13/03/25 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,UKG2:Shropshire and Staffordshire (NUTS 2021),1994,1458800,,
ESTAT:DEMO_R_D2JAN(1.0),13/03/25 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,UKG2:Shropshire and Staffordshire (NUTS 2021),1995,1464300,,
ESTAT:DEMO_R_D2JAN(1.0),13/03/25 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,UKG2:Shropshire and Staffordshire (NUTS 2021),1996,1467200,,
ESTAT:DEMO_R_D2JAN(1.0),13/03/25 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,UKG2:Shropshire and Staffordshire (NUTS 2021),1997,1470100,,
ESTAT:DEMO_R_D2JAN(1.0),13/03/25 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,UKG2:Shropshire and Staffordshire (NUTS 2021),1998,1476200,,
ESTAT:DEMO_R_D2JAN(1.0),13/03/25 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,UKG2:Shropshire and Staffordshire (NUTS 2021),1999,1480400,,
ESTAT:DEMO_R_D2JAN(1.0),13/03/25 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,UKG2:Shropshire and Staffordshire (NUTS 2021),2000,1482313,,
ESTAT:DEMO_R_D2JAN(1.0),13/03/25 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,UKG2:Shropshire and Staffordshire (NUTS 2021),2001,1486610,,
ESTAT:DEMO_R_D2JAN(1.0),13/03/25 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,UKG2:Shropshire and Staffordshire (NUTS 2021),2002,1491916,,
ESTAT:DEMO_R_D2JAN(1.0),13/03/25 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,UKG2:Shropshire and Staffordshire (NUTS 2021),2003,1498214,,
ESTAT:DEMO_R_D2JAN(1.0),13/03/25 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,UKG2:Shropshire and Staffordshire (NUTS 2021),2004,1505553,,
ESTAT:DEMO_R_D2JAN(1.0),13/03/25 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,UKG2:Shropshire and Staffordshire (NUTS 2021),2005,1513156,,
ESTAT:DEMO_R_D2JAN(1.0),13/03/25 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,UKG2:Shropshire and Staffordshire (NUTS 2021),2006,1522425,,
ESTAT:DEMO_R_D2JAN(1.0),13/03/25 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,UKG2:Shropshire and Staffordshire (NUTS 2021),2007,1532695,,
ESTAT:DEMO_R_D2JAN(1.0),13/03/25 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,UKG2:Shropshire and Staffordshire (NUTS 2021),2008,1543007,,
ESTAT:DEMO_R_D2JAN(1.0),13/03/25 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,UKG2:Shropshire and Staffordshire (NUTS 2021),2009,1551138,,
ESTAT:DEMO_R_D2JAN(1.0),13/03/25 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,UKG2:Shropshire and Staffordshire (NUTS 2021),2010,1558437,,
ESTAT:DEMO_R_D2JAN(1.0),13/03/25 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,UKG2:Shropshire and Staffordshire (NUTS 2021),2011,1567473,,
ESTAT:DEMO_R_D2JAN(1.0),13/03/25 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,UKG2:Shropshire and Staffordshire (NUTS 2021),2012,1575136,,
ESTAT:DEMO_R_D2JAN(1.0),13/03/25 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,UKG2:Shropshire and Staffordshire (NUTS 2021),2013,1581454,,
ESTAT:DEMO_R_D2JAN(1.0),13/03/25 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,UKG2:Shropshire and Staffordshire (NUTS 2021),2014,1588088,,
ESTAT:DEMO_R_D2JAN(1.0),13/03/25 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,UKG2:Shropshire and Staffordshire (NUTS 2021),2015,1594600,,
ESTAT:DEMO_R_D2JAN(1.0),13/03/25 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,UKG2:Shropshire and Staffordshire (NUTS 2021),2016,1603003,,
ESTAT:DEMO_R_D2JAN(1.0),13/03/25 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,UKG2:Shropshire and Staffordshire (NUTS 2021),2017,1613788,,
ESTAT:DEMO_R_D2JAN(1.0),13/03/25 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,UKG2:Shropshire and Staffordshire (NUTS 2021),2018,1619877,,
ESTAT:DEMO_R_D2JAN(1.0),13/03/25 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,UKG2:Shropshire and Staffordshire (NUTS 2021),2019,1626956,,
ESTAT:DEMO_R_D2JAN(1.0),13/03/25 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,UKG3:West Midlands (NUTS 2021),1990,2625542,,
ESTAT:DEMO_R_D2JAN(1.0),13/03/25 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,UKG3:West Midlands (NUTS 2021),1991,2627840,,
ESTAT:DEMO_R_D2JAN(1.0),13/03/25 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,UKG3:West Midlands (NUTS 2021),1992,2617100,,
ESTAT:DEMO_R_D2JAN(1.0),13/03/25 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,UKG3:West Midlands (NUTS 2021),1993,2616100,,
ESTAT:DEMO_R_D2JAN(1.0),13/03/25 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,UKG3:West Midlands (NUTS 2021),1994,2610700,,
ESTAT:DEMO_R_D2JAN(1.0),13/03/25 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,UKG3:West Midlands (NUTS 2021),1995,2604700,,
ESTAT:DEMO_R_D2JAN(1.0),13/03/25 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,UKG3:West Midlands (NUTS 2021),1996,2604800,,
ESTAT:DEMO_R_D2JAN(1.0),13/03/25 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,UKG3:West Midlands (NUTS 2021),1997,2598700,,
ESTAT:DEMO_R_D2JAN(1.0),13/03/25 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,UKG3:West Midlands (NUTS 2021),1998,2589100,,
ESTAT:DEMO_R_D2JAN(1.0),13/03/25 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,UKG3:West Midlands (NUTS 2021),1999,2584500,,
ESTAT:DEMO_R_D2JAN(1.0),13/03/25 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,UKG3:West Midlands (NUTS 2021),2000,2576799,,
ESTAT:DEMO_R_D2JAN(1.0),13/03/25 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,UKG3:West Midlands (NUTS 2021),2001,2569703,,
ESTAT:DEMO_R_D2JAN(1.0),13/03/25 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,UKG3:West Midlands (NUTS 2021),2002,2572170,,
ESTAT:DEMO_R_D2JAN(1.0),13/03/25 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,UKG3:West Midlands (NUTS 2021),2003,2580878,,
ESTAT:DEMO_R_D2JAN(1.0),13/03/25 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,UKG3:West Midlands (NUTS 2021),2004,2589692,,
ESTAT:DEMO_R_D2JAN(1.0),13/03/25 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,UKG3:West Midlands (NUTS 2021),2005,2602894,,
ESTAT:DEMO_R_D2JAN(1.0),13/03/25 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,UKG3:West Midlands (NUTS 2021),2006,2618917,,
ESTAT:DEMO_R_D2JAN(1.0),13/03/25 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,UKG3:West Midlands (NUTS 2021),2007,2633824,,
ESTAT:DEMO_R_D2JAN(1.0),13/03/25 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,UKG3:West Midlands (NUTS 2021),2008,2653874,,
ESTAT:DEMO_R_D2JAN(1.0),13/03/25 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,UKG3:West Midlands (NUTS 2021),2009,2676535,,
ESTAT:DEMO_R_D2JAN(1.0),13/03/25 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,UKG3:West Midlands (NUTS 2021),2010,2699492,,
ESTAT:DEMO_R_D2JAN(1.0),13/03/25 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,UKG3:West Midlands (NUTS 2021),2011,2725810,,
ESTAT:DEMO_R_D2JAN(1.0),13/03/25 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,UKG3:West Midlands (NUTS 2021),2012,2750805,,
ESTAT:DEMO_R_D2JAN(1.0),13/03/25 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,UKG3:West Midlands (NUTS 2021),2013,2771841,,
ESTAT:DEMO_R_D2JAN(1.0),13/03/25 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,UKG3:West Midlands (NUTS 2021),2014,2793881,,
ESTAT:DEMO_R_D2JAN(1.0),13/03/25 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,UKG3:West Midlands (NUTS 2021),2015,2820216,,
ESTAT:DEMO_R_D2JAN(1.0),13/03/25 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,UKG3:West Midlands (NUTS 2021),2016,2852553,,
ESTAT:DEMO_R_D2JAN(1.0),13/03/25 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,UKG3:West Midlands (NUTS 2021),2017,2883905,,
ESTAT:DEMO_R_D2JAN(1.0),13/03/25 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,UKG3:West Midlands (NUTS 2021),2018,2908821,,
ESTAT:DEMO_R_D2JAN(1.0),13/03/25 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,UKG3:West Midlands (NUTS 2021),2019,2928377,,
ESTAT:DEMO_R_D2JAN(1.0),13/03/25 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,UKH1:East Anglia (NUTS 2021),1990,2051184,,
ESTAT:DEMO_R_D2JAN(1.0),13/03/25 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,UKH1:East Anglia (NUTS 2021),1991,2069984,,
ESTAT:DEMO_R_D2JAN(1.0),13/03/25 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,UKH1:East Anglia (NUTS 2021),1992,2070600,,
ESTAT:DEMO_R_D2JAN(1.0),13/03/25 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,UKH1:East Anglia (NUTS 2021),1993,2074200,,
ESTAT:DEMO_R_D2JAN(1.0),13/03/25 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,UKH1:East Anglia (NUTS 2021),1994,2080000,,
ESTAT:DEMO_R_D2JAN(1.0),13/03/25 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,UKH1:East Anglia (NUTS 2021),1995,2091700,,
ESTAT:DEMO_R_D2JAN(1.0),13/03/25 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,UKH1:East Anglia (NUTS 2021),1996,2106000,,
ESTAT:DEMO_R_D2JAN(1.0),13/03/25 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,UKH1:East Anglia (NUTS 2021),1997,2121800,,
ESTAT:DEMO_R_D2JAN(1.0),13/03/25 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,UKH1:East Anglia (NUTS 2021),1998,2137500,,
ESTAT:DEMO_R_D2JAN(1.0),13/03/25 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,UKH1:East Anglia (NUTS 2021),1999,2151900,,
ESTAT:DEMO_R_D2JAN(1.0),13/03/25 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,UKH1:East Anglia (NUTS 2021),2000,2165945,,
ESTAT:DEMO_R_D2JAN(1.0),13/03/25 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,UKH1:East Anglia (NUTS 2021),2001,2177335,,
ESTAT:DEMO_R_D2JAN(1.0),13/03/25 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,UKH1:East Anglia (NUTS 2021),2002,2188252,,
ESTAT:DEMO_R_D2JAN(1.0),13/03/25 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,UKH1:East Anglia (NUTS 2021),2003,2208463,,
ESTAT:DEMO_R_D2JAN(1.0),13/03/25 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,UKH1:East Anglia (NUTS 2021),2004,2231970,,
ESTAT:DEMO_R_D2JAN(1.0),13/03/25 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,UKH1:East Anglia (NUTS 2021),2005,2257246,,
ESTAT:DEMO_R_D2JAN(1.0),13/03/25 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,UKH1:East Anglia (NUTS 2021),2006,2281263,,
ESTAT:DEMO_R_D2JAN(1.0),13/03/25 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,UKH1:East Anglia (NUTS 2021),2007,2300885,,
ESTAT:DEMO_R_D2JAN(1.0),13/03/25 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,UKH1:East Anglia (NUTS 2021),2008,2321845,,
ESTAT:DEMO_R_D2JAN(1.0),13/03/25 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,UKH1:East Anglia (NUTS 2021),2009,2341273,,
ESTAT:DEMO_R_D2JAN(1.0),13/03/25 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,UKH1:East Anglia (NUTS 2021),2010,2361712,,
ESTAT:DEMO_R_D2JAN(1.0),13/03/25 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,UKH1:East Anglia (NUTS 2021),2011,2385006,,
ESTAT:DEMO_R_D2JAN(1.0),13/03/25 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,UKH1:East Anglia (NUTS 2021),2012,2403234,,
ESTAT:DEMO_R_D2JAN(1.0),13/03/25 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,UKH1:East Anglia (NUTS 2021),2013,2416785,,
ESTAT:DEMO_R_D2JAN(1.0),13/03/25 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,UKH1:East Anglia (NUTS 2021),2014,2434456,,
ESTAT:DEMO_R_D2JAN(1.0),13/03/25 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,UKH1:East Anglia (NUTS 2021),2015,2456564,,
ESTAT:DEMO_R_D2JAN(1.0),13/03/25 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,UKH1:East Anglia (NUTS 2021),2016,2475882,,
ESTAT:DEMO_R_D2JAN(1.0),13/03/25 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,UKH1:East Anglia (NUTS 2021),2017,2493326,,
ESTAT:DEMO_R_D2JAN(1.0),13/03/25 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,UKH1:East Anglia (NUTS 2021),2018,2509078,,
ESTAT:DEMO_R_D2JAN(1.0),13/03/25 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,UKH1:East Anglia (NUTS 2021),2019,2521676,,
ESTAT:DEMO_R_D2JAN(1.0),13/03/25 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,UKH2:Bedfordshire and Hertfordshire (NUTS 2021),1990,1510025,,
ESTAT:DEMO_R_D2JAN(1.0),13/03/25 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,UKH2:Bedfordshire and Hertfordshire (NUTS 2021),1991,1516673,,
ESTAT:DEMO_R_D2JAN(1.0),13/03/25 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,UKH2:Bedfordshire and Hertfordshire (NUTS 2021),1992,1518900,,
ESTAT:DEMO_R_D2JAN(1.0),13/03/25 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,UKH2:Bedfordshire and Hertfordshire (NUTS 2021),1993,1525500,,
ESTAT:DEMO_R_D2JAN(1.0),13/03/25 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,UKH2:Bedfordshire and Hertfordshire (NUTS 2021),1994,1531900,,
ESTAT:DEMO_R_D2JAN(1.0),13/03/25 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,UKH2:Bedfordshire and Hertfordshire (NUTS 2021),1995,1538900,,
ESTAT:DEMO_R_D2JAN(1.0),13/03/25 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,UKH2:Bedfordshire and Hertfordshire (NUTS 2021),1996,1545300,,
ESTAT:DEMO_R_D2JAN(1.0),13/03/25 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,UKH2:Bedfordshire and Hertfordshire (NUTS 2021),1997,1553000,,
ESTAT:DEMO_R_D2JAN(1.0),13/03/25 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,UKH2:Bedfordshire and Hertfordshire (NUTS 2021),1998,1564100,,
ESTAT:DEMO_R_D2JAN(1.0),13/03/25 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,UKH2:Bedfordshire and Hertfordshire (NUTS 2021),1999,1576600,,
ESTAT:DEMO_R_D2JAN(1.0),13/03/25 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,UKH2:Bedfordshire and Hertfordshire (NUTS 2021),2000,1588434,,
ESTAT:DEMO_R_D2JAN(1.0),13/03/25 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,UKH2:Bedfordshire and Hertfordshire (NUTS 2021),2001,1598492,,
ESTAT:DEMO_R_D2JAN(1.0),13/03/25 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,UKH2:Bedfordshire and Hertfordshire (NUTS 2021),2002,1607705,,
ESTAT:DEMO_R_D2JAN(1.0),13/03/25 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,UKH2:Bedfordshire and Hertfordshire (NUTS 2021),2003,1615722,,
ESTAT:DEMO_R_D2JAN(1.0),13/03/25 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,UKH2:Bedfordshire and Hertfordshire (NUTS 2021),2004,1621121,,
ESTAT:DEMO_R_D2JAN(1.0),13/03/25 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,UKH2:Bedfordshire and Hertfordshire (NUTS 2021),2005,1628689,,
ESTAT:DEMO_R_D2JAN(1.0),13/03/25 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,UKH2:Bedfordshire and Hertfordshire (NUTS 2021),2006,1640939,,
ESTAT:DEMO_R_D2JAN(1.0),13/03/25 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,UKH2:Bedfordshire and Hertfordshire (NUTS 2021),2007,1654898,,
ESTAT:DEMO_R_D2JAN(1.0),13/03/25 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,UKH2:Bedfordshire and Hertfordshire (NUTS 2021),2008,1671667,,
ESTAT:DEMO_R_D2JAN(1.0),13/03/25 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,UKH2:Bedfordshire and Hertfordshire (NUTS 2021),2009,1688942,,
ESTAT:DEMO_R_D2JAN(1.0),13/03/25 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,UKH2:Bedfordshire and Hertfordshire (NUTS 2021),2010,1706697,,
ESTAT:DEMO_R_D2JAN(1.0),13/03/25 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,UKH2:Bedfordshire and Hertfordshire (NUTS 2021),2011,1726575,,
ESTAT:DEMO_R_D2JAN(1.0),13/03/25 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,UKH2:Bedfordshire and Hertfordshire (NUTS 2021),2012,1745325,,
ESTAT:DEMO_R_D2JAN(1.0),13/03/25 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,UKH2:Bedfordshire and Hertfordshire (NUTS 2021),2013,1763546,,
ESTAT:DEMO_R_D2JAN(1.0),13/03/25 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,UKH2:Bedfordshire and Hertfordshire (NUTS 2021),2014,1784776,,
ESTAT:DEMO_R_D2JAN(1.0),13/03/25 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,UKH2:Bedfordshire and Hertfordshire (NUTS 2021),2015,1806939,,
ESTAT:DEMO_R_D2JAN(1.0),13/03/25 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,UKH2:Bedfordshire and Hertfordshire (NUTS 2021),2016,1827766,,
ESTAT:DEMO_R_D2JAN(1.0),13/03/25 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,UKH2:Bedfordshire and Hertfordshire (NUTS 2021),2017,1841673,,
ESTAT:DEMO_R_D2JAN(1.0),13/03/25 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,UKH2:Bedfordshire and Hertfordshire (NUTS 2021),2018,1859787,,
ESTAT:DEMO_R_D2JAN(1.0),13/03/25 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,UKH2:Bedfordshire and Hertfordshire (NUTS 2021),2019,1871847,,
ESTAT:DEMO_R_D2JAN(1.0),13/03/25 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,UKH3:Essex (NUTS 2021),1990,1541122,,
ESTAT:DEMO_R_D2JAN(1.0),13/03/25 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,UKH3:Essex (NUTS 2021),1991,1544745,,
ESTAT:DEMO_R_D2JAN(1.0),13/03/25 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,UKH3:Essex (NUTS 2021),1992,1543300,,
ESTAT:DEMO_R_D2JAN(1.0),13/03/25 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,UKH3:Essex (NUTS 2021),1993,1549100,,
ESTAT:DEMO_R_D2JAN(1.0),13/03/25 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,UKH3:Essex (NUTS 2021),1994,1554900,,
ESTAT:DEMO_R_D2JAN(1.0),13/03/25 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,UKH3:Essex (NUTS 2021),1995,1561900,,
ESTAT:DEMO_R_D2JAN(1.0),13/03/25 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,UKH3:Essex (NUTS 2021),1996,1568500,,
ESTAT:DEMO_R_D2JAN(1.0),13/03/25 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,UKH3:Essex (NUTS 2021),1997,1574900,,
ESTAT:DEMO_R_D2JAN(1.0),13/03/25 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,UKH3:Essex (NUTS 2021),1998,1582900,,
ESTAT:DEMO_R_D2JAN(1.0),13/03/25 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,UKH3:Essex (NUTS 2021),1999,1592700,,
ESTAT:DEMO_R_D2JAN(1.0),13/03/25 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,UKH3:Essex (NUTS 2021),2000,1602474,,
ESTAT:DEMO_R_D2JAN(1.0),13/03/25 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,UKH3:Essex (NUTS 2021),2001,1611892,,
ESTAT:DEMO_R_D2JAN(1.0),13/03/25 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,UKH3:Essex (NUTS 2021),2002,1620694,,
ESTAT:DEMO_R_D2JAN(1.0),13/03/25 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,UKH3:Essex (NUTS 2021),2003,1629305,,
ESTAT:DEMO_R_D2JAN(1.0),13/03/25 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,UKH3:Essex (NUTS 2021),2004,1638381,,
ESTAT:DEMO_R_D2JAN(1.0),13/03/25 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,UKH3:Essex (NUTS 2021),2005,1649813,,
ESTAT:DEMO_R_D2JAN(1.0),13/03/25 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,UKH3:Essex (NUTS 2021),2006,1662372,,
ESTAT:DEMO_R_D2JAN(1.0),13/03/25 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,UKH3:Essex (NUTS 2021),2007,1674214,,
ESTAT:DEMO_R_D2JAN(1.0),13/03/25 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,UKH3:Essex (NUTS 2021),2008,1687563,,
ESTAT:DEMO_R_D2JAN(1.0),13/03/25 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,UKH3:Essex (NUTS 2021),2009,1699785,,
ESTAT:DEMO_R_D2JAN(1.0),13/03/25 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,UKH3:Essex (NUTS 2021),2010,1711120,,
ESTAT:DEMO_R_D2JAN(1.0),13/03/25 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,UKH3:Essex (NUTS 2021),2011,1723421,,
ESTAT:DEMO_R_D2JAN(1.0),13/03/25 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,UKH3:Essex (NUTS 2021),2012,1735578,,
ESTAT:DEMO_R_D2JAN(1.0),13/03/25 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,UKH3:Essex (NUTS 2021),2013,1748546,,
ESTAT:DEMO_R_D2JAN(1.0),13/03/25 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,UKH3:Essex (NUTS 2021),2014,1765271,,
ESTAT:DEMO_R_D2JAN(1.0),13/03/25 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,UKH3:Essex (NUTS 2021),2015,1782982,,
ESTAT:DEMO_R_D2JAN(1.0),13/03/25 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,UKH3:Essex (NUTS 2021),2016,1798750,,
